bookid,bmi
data/morph/294186.jpg,22.80493079584775
data/morph/294212.jpg,38.935384615384606
data/morph/294215.jpg,19.366391184573004
data/morph/294224.jpg,24.69214876033058
data/morph/294253.jpg,29.52702702702703
data/morph/294258.jpg,35.184326171875
data/morph/294267.jpg,23.4610650887574
data/morph/294278.jpg,27.464398235664774
data/morph/294283.jpg,19.966863905325447
data/morph/294302.jpg,31.56326530612245
data/morph/294311.jpg,31.92690311418685
data/morph/294318.jpg,21.9543063773833
data/morph/294324.jpg,25.821854912764007
data/morph/294334.jpg,22.594123048668504
data/morph/294351.jpg,34.96756055363322
data/morph/294361.jpg,21.41041797941609
data/morph/294369.jpg,23.010315413608406
data/morph/294376.jpg,19.195547153959254
data/morph/294400.jpg,22.148708254568373
data/morph/294418.jpg,28.693877551020414
data/morph/294454.jpg,23.625288804872927
data/morph/294466.jpg,21.924704834038764
data/morph/294467.jpg,29.17724609375
data/morph/294509.jpg,28.60197368421053
data/morph/294517.jpg,23.053626543209877
data/morph/294519.jpg,20.980257116620752
data/morph/294542.jpg,24.3635790800252
data/morph/294545.jpg,22.148708254568373
data/morph/294567.jpg,28.339156140822357
data/morph/294572.jpg,22.496
data/morph/294597.jpg,25.675675675675677
data/morph/294606.jpg,29.99466666666667
data/morph/294611.jpg,20.085714285714285
data/morph/294623.jpg,19.256558641975307
data/morph/294627.jpg,20.803061224489795
data/morph/294630.jpg,21.726686374630475
data/morph/294658.jpg,25.101869355177485
data/morph/294686.jpg,34.07894736842105
data/morph/294715.jpg,24.20798898071625
data/morph/294727.jpg,20.980257116620752
data/morph/294764.jpg,22.31303312834755
data/morph/294767.jpg,20.524437716262977
data/morph/294769.jpg,32.277318640955
data/morph/294820.jpg,30.40657439446367
data/morph/294838.jpg,22.375578703703702
data/morph/294840.jpg,29.022330643647965
data/morph/294855.jpg,32.887057251058145
data/morph/294865.jpg,32.5462962962963
data/morph/294874.jpg,29.285141456894628
data/morph/294888.jpg,21.284602076124564
data/morph/294917.jpg,40.439189189189186
data/morph/294960.jpg,25.845588235294123
data/morph/294984.jpg,21.284602076124564
data/morph/294993.jpg,24.958579881656803
data/morph/295007.jpg,21.41041797941609
data/morph/295012.jpg,21.520408163265305
data/morph/295013.jpg,21.871111111111112
data/morph/295016.jpg,27.121913580246915
data/morph/295020.jpg,26.57844990548204
data/morph/295067.jpg,24.38979591836735
data/morph/295073.jpg,32.5462962962963
data/morph/295084.jpg,23.625288804872927
data/morph/295087.jpg,33.90239197530864
data/morph/295092.jpg,24.39189189189189
data/morph/295111.jpg,33.06234883095942
data/morph/295113.jpg,42.9773673257024
data/morph/295115.jpg,30.12857142857143
data/morph/295117.jpg,42.82083595883218
data/morph/295133.jpg,25.84015963032976
data/morph/295139.jpg,25.102162269391
data/morph/295143.jpg,27.454437869822485
data/morph/295154.jpg,22.955102040816325
data/morph/295175.jpg,25.495466666666665
data/morph/295180.jpg,19.14917481172889
data/morph/295181.jpg,24.40487998413013
data/morph/295182.jpg,28.693877551020414
data/morph/295184.jpg,26.57844990548204
data/morph/295202.jpg,28.362732219928695
data/morph/295212.jpg,21.630769230769232
data/morph/295218.jpg,22.148708254568373
data/morph/295228.jpg,27.316740180634323
data/morph/295237.jpg,25.821854912764007
data/morph/295257.jpg,26.38393694877088
data/morph/295264.jpg,29.118343195266274
data/morph/295266.jpg,30.537981733125413
data/morph/295273.jpg,28.33963214915596
data/morph/295277.jpg,20.085714285714285
data/morph/295300.jpg,32.887057251058145
data/morph/295302.jpg,26.38393694877088
data/morph/295313.jpg,31.166738754325262
data/morph/295318.jpg,29.156057098765434
data/morph/295331.jpg,24.27378035197148
data/morph/295334.jpg,25.82448979591837
data/morph/295335.jpg,24.409722222222218
data/morph/295336.jpg,25.76581790123457
data/morph/295340.jpg,19.77027027027027
data/morph/295341.jpg,21.520408163265305
data/morph/295345.jpg,34.453107596346634
data/morph/295364.jpg,23.053626543209877
data/morph/295371.jpg,30.66345270890725
data/morph/295376.jpg,29.68192906736724
data/morph/295379.jpg,23.67244897959184
data/morph/295380.jpg,30.828132906054982
data/morph/295401.jpg,29.95029585798817
data/morph/295412.jpg,30.66345270890725
data/morph/295418.jpg,29.754956560481176
data/morph/295433.jpg,27.092670973490755
data/morph/295436.jpg,31.008191556395715
data/morph/295437.jpg,22.80493079584775
data/morph/295439.jpg,23.18231463978156
data/morph/295464.jpg,27.435720844811755
data/morph/295470.jpg,28.206790123456788
data/morph/295486.jpg,25.675675675675677
data/morph/295506.jpg,28.18890621519269
data/morph/295512.jpg,21.182432432432428
data/morph/295535.jpg,24.3635790800252
data/morph/295543.jpg,31.244444444444447
data/morph/295547.jpg,33.05118032136481
data/morph/295550.jpg,26.57844990548204
data/morph/295559.jpg,31.008191556395715
data/morph/295563.jpg,23.22464808962941
data/morph/295578.jpg,52.413017751479295
data/morph/295581.jpg,27.25918367346939
data/morph/295582.jpg,24.0283203125
data/morph/295593.jpg,29.95029585798817
data/morph/295595.jpg,30.41551020408163
data/morph/295596.jpg,28.693877551020414
data/morph/295602.jpg,24.21592102499475
data/morph/295603.jpg,30.66345270890725
data/morph/295613.jpg,23.70759769886927
data/morph/295624.jpg,26.602783203125
data/morph/295629.jpg,22.466216216216218
data/morph/295634.jpg,25.83983069725997
data/morph/295647.jpg,19.195547153959254
data/morph/295655.jpg,24.342105263157894
data/morph/295660.jpg,25.799444554651856
data/morph/295666.jpg,28.886245674740486
data/morph/295669.jpg,23.6159634506853
data/morph/295687.jpg,31.276326530612245
data/morph/295693.jpg,23.745777777777782
data/morph/295697.jpg,29.256837098692035
data/morph/295699.jpg,27.454437869822485
data/morph/295702.jpg,32.484772106700284
data/morph/295719.jpg,27.976530612244897
data/morph/295745.jpg,22.426346406455245
data/morph/295753.jpg,31.19020061728395
data/morph/295796.jpg,15.660503452884829
data/morph/295804.jpg,25.799444554651856
data/morph/295813.jpg,20.62133333333333
data/morph/295815.jpg,23.70759769886927
data/morph/295817.jpg,25.84015963032976
data/morph/295819.jpg,24.81655092592593
data/morph/295822.jpg,21.1071495590167
data/morph/295827.jpg,29.64641003460208
data/morph/295837.jpg,22.528440954975167
data/morph/295845.jpg,18.651020408163266
data/morph/295859.jpg,31.644736842105264
data/morph/295873.jpg,28.242653810835627
data/morph/295880.jpg,24.32525951557093
data/morph/295904.jpg,23.053626543209877
data/morph/295912.jpg,33.27810650887574
data/morph/295914.jpg,25.845588235294123
data/morph/295915.jpg,25.821854912764007
data/morph/295936.jpg,22.955102040816325
data/morph/295945.jpg,25.4375
data/morph/295954.jpg,27.3659169550173
data/morph/295959.jpg,40.88877551020408
data/morph/295964.jpg,28.693877551020414
data/morph/295966.jpg,23.73167438271605
data/morph/295967.jpg,22.381224489795922
data/morph/295973.jpg,22.707730006683008
data/morph/295977.jpg,24.0283203125
data/morph/295978.jpg,25.102162269391
data/morph/295980.jpg,25.799444554651856
data/morph/295990.jpg,35.618314880840686
data/morph/296001.jpg,20.341435185185187
data/morph/296008.jpg,25.056805524615733
data/morph/296013.jpg,27.435720844811755
data/morph/296019.jpg,25.102162269391
data/morph/296020.jpg,27.3659169550173
data/morph/296030.jpg,29.754956560481176
data/morph/296042.jpg,25.064740101332326
data/morph/296051.jpg,28.887245233399078
data/morph/296071.jpg,43.533495965471936
data/morph/296074.jpg,21.69753086419753
data/morph/296080.jpg,27.121913580246915
data/morph/296085.jpg,27.454437869822485
data/morph/296105.jpg,30.8935546875
data/morph/296116.jpg,21.871111111111112
data/morph/296122.jpg,27.40588104254845
data/morph/296132.jpg,22.496
data/morph/296134.jpg,26.54183673469388
data/morph/296145.jpg,31.244444444444447
data/morph/296152.jpg,31.090010405827265
data/morph/296154.jpg,24.40514167761306
data/morph/296160.jpg,23.6159634506853
data/morph/296162.jpg,25.101869355177485
data/morph/296167.jpg,25.381075183495337
data/morph/296172.jpg,23.74554325389379
data/morph/296174.jpg,23.625288804872927
data/morph/296175.jpg,26.54183673469388
data/morph/296176.jpg,27.70313379620942
data/morph/296194.jpg,32.806666666666665
data/morph/296210.jpg,24.958579881656803
data/morph/296211.jpg,18.985339506172842
data/morph/296217.jpg,23.75
data/morph/296224.jpg,22.140337616528093
data/morph/296227.jpg,27.3659169550173
data/morph/296229.jpg,30.40657439446367
data/morph/296230.jpg,26.54183673469388
data/morph/296235.jpg,33.88791906367784
data/morph/296248.jpg,28.5885736956953
data/morph/296252.jpg,27.435720844811755
data/morph/296267.jpg,22.23775510204081
data/morph/296268.jpg,24.27378035197148
data/morph/296269.jpg,28.886245674740486
data/morph/296276.jpg,24.39189189189189
data/morph/296277.jpg,18.2439446366782
data/morph/296282.jpg,21.871111111111112
data/morph/296283.jpg,20.358654488750282
data/morph/296284.jpg,38.51351351351352
data/morph/296289.jpg,35.184326171875
data/morph/296305.jpg,21.871111111111112
data/morph/296307.jpg,21.520408163265305
data/morph/296312.jpg,35.72772491349481
data/morph/296314.jpg,21.94588969823101
data/morph/296324.jpg,27.80419921875
data/morph/296335.jpg,22.707730006683008
data/morph/296339.jpg,30.68042055147788
data/morph/296345.jpg,28.126081314878892
data/morph/296346.jpg,20.085714285714285
data/morph/296350.jpg,21.62580348943985
data/morph/296359.jpg,23.73167438271605
data/morph/296360.jpg,29.52702702702703
data/morph/296366.jpg,28.18890621519269
data/morph/296374.jpg,8.987142961501936
data/morph/296382.jpg,23.385510204081637
data/morph/296383.jpg,25.799444554651856
data/morph/296387.jpg,25.859914336104808
data/morph/296392.jpg,21.1071495590167
data/morph/296393.jpg,36.84090298306905
data/morph/296396.jpg,30.269901281243435
data/morph/296397.jpg,24.32525951557093
data/morph/296402.jpg,25.76581790123457
data/morph/296413.jpg,28.886245674740486
data/morph/296424.jpg,21.254724111866967
data/morph/296428.jpg,23.053626543209877
data/morph/296432.jpg,20.91846855782583
data/morph/296441.jpg,16.0374925609998
data/morph/296445.jpg,22.426346406455245
data/morph/296453.jpg,37.70415224913496
data/morph/296463.jpg,25.102162269391
data/morph/296471.jpg,22.31201171875
data/morph/296482.jpg,29.834104938271604
data/morph/296499.jpg,20.085714285714285
data/morph/296500.jpg,24.65889519008612
data/morph/296501.jpg,23.745777777777782
data/morph/296504.jpg,37.585208286923596
data/morph/296509.jpg,25.83983069725997
data/morph/296519.jpg,25.83983069725997
data/morph/296520.jpg,41.83693711565166
data/morph/296535.jpg,20.672127704263808
data/morph/296536.jpg,26.449879064767536
data/morph/296539.jpg,21.182432432432428
data/morph/296549.jpg,25.22337962962963
data/morph/296550.jpg,20.63242603550296
data/morph/296555.jpg,28.693877551020414
data/morph/296558.jpg,27.4609375
data/morph/296564.jpg,24.995555555555555
data/morph/296573.jpg,25.845588235294123
data/morph/296577.jpg,29.983138266217022
data/morph/296580.jpg,22.148708254568373
data/morph/296585.jpg,24.3635790800252
data/morph/296594.jpg,25.84015963032976
data/morph/296608.jpg,27.3659169550173
data/morph/296610.jpg,27.344594594594593
data/morph/296611.jpg,32.997959183673466
data/morph/296618.jpg,27.3659169550173
data/morph/296626.jpg,31.56326530612245
data/morph/296636.jpg,28.12
data/morph/296639.jpg,28.726813590449954
data/morph/296645.jpg,24.409722222222218
data/morph/296656.jpg,29.022330643647965
data/morph/296657.jpg,27.89129141043444
data/morph/296666.jpg,26.87376601554295
data/morph/296670.jpg,21.61575084308669
data/morph/296683.jpg,25.087770061728396
data/morph/296688.jpg,21.588667820069205
data/morph/296689.jpg,27.33888888888889
data/morph/296694.jpg,23.74554325389379
data/morph/296698.jpg,29.834104938271604
data/morph/296700.jpg,23.856689453125
data/morph/296704.jpg,20.91846855782583
data/morph/296705.jpg,25.056805524615733
data/morph/296713.jpg,19.966863905325447
data/morph/296715.jpg,24.20798898071625
data/morph/296718.jpg,29.118343195266274
data/morph/296719.jpg,25.101869355177485
data/morph/296726.jpg,18.37173333333333
data/morph/296730.jpg,31.882086167800452
data/morph/296737.jpg,21.96875
data/morph/296744.jpg,24.3635790800252
data/morph/296749.jpg,23.81591836734694
data/morph/296754.jpg,26.622855869904214
data/morph/296768.jpg,24.409722222222218
data/morph/296769.jpg,20.11706555671176
data/morph/296770.jpg,27.89129141043444
data/morph/296771.jpg,22.23775510204081
data/morph/296773.jpg,38.405306971904274
data/morph/296783.jpg,22.426346406455245
data/morph/296795.jpg,27.121913580246915
data/morph/296796.jpg,52.45064279155189
data/morph/296806.jpg,34.453107596346634
data/morph/296816.jpg,18.2439446366782
data/morph/296817.jpg,22.31303312834755
data/morph/296819.jpg,23.053626543209877
data/morph/296824.jpg,23.73167438271605
data/morph/296826.jpg,23.10810810810811
data/morph/296827.jpg,20.54054054054054
data/morph/296845.jpg,26.57844990548204
data/morph/296848.jpg,25.74462890625
data/morph/296853.jpg,32.91883454734651
data/morph/296854.jpg,28.346774193548388
data/morph/296857.jpg,20.045444419692586
data/morph/296868.jpg,22.80493079584775
data/morph/296872.jpg,22.80493079584775
data/morph/296874.jpg,35.61866666666667
data/morph/296882.jpg,31.56326530612245
data/morph/296883.jpg,21.480555555555554
data/morph/296885.jpg,19.195547153959254
data/morph/296887.jpg,28.0550304557866
data/morph/296888.jpg,30.110859158478213
data/morph/296889.jpg,25.74462890625
data/morph/296892.jpg,29.85651974288338
data/morph/296894.jpg,24.20798898071625
data/morph/296915.jpg,21.41041797941609
data/morph/296927.jpg,28.286390532544374
data/morph/296930.jpg,22.88699852972065
data/morph/296932.jpg,28.18890621519269
data/morph/296937.jpg,22.690185775942954
data/morph/296944.jpg,22.80493079584775
data/morph/296961.jpg,19.308174740484432
data/morph/296968.jpg,25.056805524615733
data/morph/296976.jpg,25.107142857142854
data/morph/296977.jpg,17.375185368264955
data/morph/296978.jpg,19.25675675675676
data/morph/296982.jpg,23.490755179327245
data/morph/296983.jpg,22.148708254568373
data/morph/296988.jpg,19.523903987304106
data/morph/296992.jpg,28.362732219928695
data/morph/296993.jpg,23.67244897959184
data/morph/296996.jpg,29.834104938271604
data/morph/297000.jpg,28.12
data/morph/297018.jpg,27.562486077077303
data/morph/297020.jpg,28.693877551020414
data/morph/297029.jpg,21.61575084308669
data/morph/297037.jpg,26.56840513983371
data/morph/297040.jpg,27.121913580246915
data/morph/297062.jpg,20.11706555671176
data/morph/297063.jpg,22.594123048668504
data/morph/297065.jpg,25.102162269391
data/morph/297070.jpg,30.40657439446367
data/morph/297075.jpg,36.914513757613946
data/morph/297077.jpg,24.32525951557093
data/morph/297085.jpg,22.31201171875
data/morph/297090.jpg,24.27378035197148
data/morph/297093.jpg,31.377702836738738
data/morph/297097.jpg,33.469549692521326
data/morph/297099.jpg,20.44755113529743
data/morph/297101.jpg,24.797178130511465
data/morph/297105.jpg,28.18890621519269
data/morph/297107.jpg,26.622855869904214
data/morph/297123.jpg,22.148708254568373
data/morph/297125.jpg,27.799961419753085
data/morph/297128.jpg,22.80493079584775
data/morph/297129.jpg,22.044766435986162
data/morph/297130.jpg,32.887057251058145
data/morph/297136.jpg,20.96744381432472
data/morph/297137.jpg,18.985339506172842
data/morph/297138.jpg,27.40588104254845
data/morph/297139.jpg,27.271040647664023
data/morph/297140.jpg,25.60353798126951
data/morph/297141.jpg,34.43265306122449
data/morph/297142.jpg,30.819349962207106
data/morph/297144.jpg,23.67244897959184
data/morph/297145.jpg,27.121913580246915
data/morph/297149.jpg,25.82448979591837
data/morph/297160.jpg,20.782047836603066
data/morph/297161.jpg,25.675675675675677
data/morph/297162.jpg,21.630769230769232
data/morph/297164.jpg,21.284602076124564
data/morph/297170.jpg,30.68042055147788
data/morph/297171.jpg,18.288241415192513
data/morph/297176.jpg,32.44615384615385
data/morph/297180.jpg,25.74462890625
data/morph/297181.jpg,23.294674556213018
data/morph/297183.jpg,34.173611111111114
data/morph/297190.jpg,30.81081081081081
data/morph/297201.jpg,26.317567567567572
data/morph/297206.jpg,0.0
data/morph/297210.jpg,25.064740101332326
data/morph/297231.jpg,21.031477627471386
data/morph/297233.jpg,22.594123048668504
data/morph/297265.jpg,26.60575259515571
data/morph/297321.jpg,22.426346406455245
data/morph/297328.jpg,32.320322762244324
data/morph/297329.jpg,26.57844990548204
data/morph/297340.jpg,16.95119598765432
data/morph/297347.jpg,21.69753086419753
data/morph/297351.jpg,22.811632653061228
data/morph/297354.jpg,19.065581854043394
data/morph/297358.jpg,19.99644444444445
data/morph/297359.jpg,31.090010405827265
data/morph/297366.jpg,28.693877551020414
data/morph/297372.jpg,24.560601988712712
data/morph/297379.jpg,26.622855869904214
data/morph/297380.jpg,6.7244127962589015
data/morph/297384.jpg,29.95029585798817
data/morph/297387.jpg,25.35898919753086
data/morph/297397.jpg,27.194009125173572
data/morph/297398.jpg,22.67132491265789
data/morph/297401.jpg,22.044766435986162
data/morph/297406.jpg,21.1071495590167
data/morph/297408.jpg,21.787190082644628
data/morph/297409.jpg,30.81081081081081
data/morph/297412.jpg,20.085714285714285
data/morph/297414.jpg,24.27378035197148
data/morph/297415.jpg,19.004108996539788
data/morph/297416.jpg,21.41041797941609
data/morph/297426.jpg,31.008191556395715
data/morph/297427.jpg,22.707730006683008
data/morph/297428.jpg,21.520408163265305
data/morph/297430.jpg,21.766747982735968
data/morph/297431.jpg,24.20798898071625
data/morph/297440.jpg,29.049586776859503
data/morph/297441.jpg,32.60986328125
data/morph/297454.jpg,26.43115234375
data/morph/297460.jpg,30.12857142857143
data/morph/297465.jpg,29.95029585798817
data/morph/297467.jpg,22.516447368421048
data/morph/297471.jpg,24.40514167761306
data/morph/297473.jpg,29.53161100609116
data/morph/297476.jpg,21.69753086419753
data/morph/297487.jpg,29.261186264308012
data/morph/297488.jpg,21.787190082644628
data/morph/297492.jpg,27.432362122788764
data/morph/297493.jpg,23.625288804872927
data/morph/297503.jpg,8.27106290174472
data/morph/297505.jpg,24.20798898071625
data/morph/297507.jpg,24.409722222222218
data/morph/297518.jpg,23.73167438271605
data/morph/297519.jpg,25.056805524615733
data/morph/297533.jpg,24.40487998413013
data/morph/297534.jpg,24.39189189189189
data/morph/297539.jpg,38.01938775510204
data/morph/297554.jpg,25.085423875432525
data/morph/297558.jpg,30.12857142857143
data/morph/297561.jpg,30.040540540540537
data/morph/297565.jpg,22.594123048668504
data/morph/297566.jpg,25.102162269391
data/morph/297570.jpg,34.299118033402145
data/morph/297573.jpg,19.64332675871137
data/morph/297575.jpg,18.87939453125
data/morph/297584.jpg,28.101028841288578
data/morph/297585.jpg,19.764273356401386
data/morph/297591.jpg,30.68042055147788
data/morph/297602.jpg,20.341435185185187
data/morph/297604.jpg,37.11891643709826
data/morph/297607.jpg,28.886245674740486
data/morph/297608.jpg,24.20798898071625
data/morph/297616.jpg,26.57844990548204
data/morph/297619.jpg,22.80493079584775
data/morph/297621.jpg,22.516447368421048
data/morph/297624.jpg,26.56840513983371
data/morph/297625.jpg,25.056805524615733
data/morph/297626.jpg,23.053626543209877
data/morph/297627.jpg,42.56920415224913
data/morph/297631.jpg,33.37837837837838
data/morph/297633.jpg,31.796072207895254
data/morph/297642.jpg,18.009578970817554
data/morph/297659.jpg,28.319091796875
data/morph/297662.jpg,26.775639754017057
data/morph/297668.jpg,24.958579881656803
data/morph/297678.jpg,20.358654488750282
data/morph/297681.jpg,21.182432432432428
